date,year,type,avg_price,size,nb_sold
2015-08-02,2015,conventional,1.57,large,77320.82
2015-07-26,2015,conventional,1.58,extra_large,79427.61
2015-07-19,2015,conventional,1.56,small,82475.36
2015-07-12,2015,conventional,1.39,large,89795.11
2015-07-05,2015,conventional,1.53,extra_large,101029.34
2015-06-28,2015,conventional,1.54,small,85242.6
2015-06-21,2015,conventional,1.52,large,86014.2
2015-06-14,2015,conventional,1.51,extra_large,80431.5
2015-06-07,2015,conventional,1.31,small,77328.49
2015-05-31,2015,conventional,1.29,large,76087.42
2015-05-24,2015,conventional,1.37,extra_large,77389.63
2015-05-17,2015,conventional,1.32,small,72595.29
2015-05-10,2015,conventional,1.3,large,74446.83
2015-05-03,2015,conventional,1,extra_large,65327.99
2015-04-26,2015,conventional,1.39,small,79763.23
2015-04-19,2015,conventional,1.23,large,74092.75
2015-04-12,2015,conventional,1.33,extra_large,75080.91
2015-04-05,2015,conventional,1.33,small,90075.1
2015-03-29,2015,conventional,1.3,large,110683.59
2015-03-22,2015,conventional,1.19,extra_large,106219.42
2015-03-15,2015,conventional,1.26,small,94629.73
2015-03-08,2015,conventional,1.16,large,96460.01
2015-03-01,2015,conventional,0.95,extra_large,67758.06
2015-02-22,2015,conventional,1.23,small,80955.21
2015-02-15,2015,conventional,1.23,large,78180.39
2015-02-08,2015,conventional,0.92,extra_large,74764.6
2015-02-01,2015,conventional,0.91,small,65344.53
2015-01-25,2015,conventional,1.21,large,83160.71
2015-01-18,2015,conventional,1.22,extra_large,78809.61
2015-01-11,2015,conventional,1.03,small,86365.43
2015-01-04,2015,conventional,0.99,large,82484.31
2015-12-27,2015,conventional,1.09,extra_large,163282.83
2015-12-20,2015,conventional,1.15,small,170625.58
2015-12-13,2015,conventional,1.05,large,173616.66
2015-12-06,2015,conventional,0.81,extra_large,380463.57
2015-11-29,2015,conventional,1.17,small,141505.48
2015-11-22,2015,conventional,1.07,large,149574.61
2015-11-15,2015,conventional,0.93,extra_large,274024.06
2015-11-08,2015,conventional,1.06,small,173012.26
2015-11-01,2015,conventional,1.14,large,143118.89
2015-10-25,2015,conventional,1.03,extra_large,179825.96
2015-10-18,2015,conventional,1.08,small,141311.6
2015-10-11,2015,conventional,0.9,large,236162.14
2015-10-04,2015,conventional,1.06,extra_large,116490.89
2015-09-27,2015,conventional,1.1,small,146171.63
2015-09-20,2015,conventional,1.02,large,178390.07
2015-09-13,2015,conventional,1.02,extra_large,164191.08
2015-09-06,2015,conventional,1.17,small,124195.98
2015-08-30,2015,conventional,1.18,large,112137.13
2015-08-23,2015,conventional,1.13,extra_large,138530.85
2015-08-16,2015,conventional,1.15,small,110369.01
2015-08-09,2015,conventional,1.15,large,120360.39
2015-08-02,2015,conventional,1.18,extra_large,115293.24
2015-07-26,2015,conventional,1.29,small,92421.13
2015-07-19,2015,conventional,1.25,large,90162.67
2015-07-12,2015,conventional,1.14,extra_large,119003.82
2015-07-05,2015,conventional,1.35,small,101373.46
2015-06-28,2015,conventional,1.31,large,84517.69
2015-06-21,2015,conventional,1.19,extra_large,110588.9
2015-06-14,2015,conventional,1.18,small,119758.54
2015-06-07,2015,conventional,1.27,large,78781.52
2015-05-31,2015,conventional,1.12,extra_large,99889.7
2015-05-24,2015,conventional,1.14,small,109668.66
2015-05-17,2015,conventional,1.22,large,87879.88
2015-05-10,2015,conventional,1.08,extra_large,123759.63
2015-05-03,2015,conventional,1.02,small,95493.06
2015-04-26,2015,conventional,1.19,large,89268.48
2015-04-19,2015,conventional,1.13,extra_large,103707.33
2015-04-12,2015,conventional,1.33,small,65951.43
2015-04-05,2015,conventional,1.26,large,69588.14
2015-03-29,2015,conventional,1.22,extra_large,75186.63
2015-03-22,2015,conventional,1.13,small,82909.98
2015-03-15,2015,conventional,1.24,large,79078.82
2015-03-08,2015,conventional,1.24,extra_large,69966.25
2015-03-01,2015,conventional,1.07,small,110717.87
2015-02-22,2015,conventional,1.11,large,82808.62
2015-02-15,2015,conventional,1.33,extra_large,58247.14
2015-02-08,2015,conventional,1.08,small,67361.34
2015-02-01,2015,conventional,0.97,large,143116.9
2015-01-25,2015,conventional,1.26,extra_large,61449.41
2015-01-18,2015,conventional,1.2,small,68250.89
2015-01-11,2015,conventional,1.06,large,86855.48
2015-01-04,2015,conventional,0.97,extra_large,111554.96
2015-12-27,2015,conventional,0.98,small,57249.75
2015-12-20,2015,conventional,1.04,large,49487.98
2015-12-13,2015,conventional,0.96,extra_large,53689.68
2015-12-06,2015,conventional,1.03,small,46316.9
2015-11-29,2015,conventional,0.97,large,42801.07
2015-11-22,2015,conventional,0.99,extra_large,43345.68
2015-11-15,2015,conventional,1.07,small,35143.6
2015-11-08,2015,conventional,1.08,large,39718.69
2015-11-01,2015,conventional,1,extra_large,58741.07
2015-10-25,2015,conventional,1.11,small,52518.8
2015-10-18,2015,conventional,1.12,large,49369.29
2015-10-11,2015,conventional,1.03,extra_large,61147.52
2015-10-04,2015,conventional,1.04,small,58649.87
2015-09-27,2015,conventional,1.08,large,51329.38
2015-09-20,2015,conventional,1.02,extra_large,71477.38
2015-09-13,2015,conventional,1.14,small,69966.5
2015-09-06,2015,conventional,1,large,86517.63
2015-08-30,2015,conventional,1.15,extra_large,75880.69
2015-08-23,2015,conventional,1.09,small,89642.51
2015-08-16,2015,conventional,1.12,large,84760.22
2015-08-09,2015,conventional,1.05,extra_large,87081.14
2015-08-02,2015,conventional,1.14,small,77550.5
2015-07-26,2015,conventional,1.11,large,85644.86
2015-07-19,2015,conventional,1.05,extra_large,77507.49
2015-07-12,2015,conventional,1.14,small,79172.38
2015-07-05,2015,conventional,1.05,large,89263.83
2015-06-28,2015,conventional,1.11,extra_large,94248.26
2015-06-21,2015,conventional,1.03,small,96387.01
2015-06-14,2015,conventional,1.1,large,88543.07
2015-06-07,2015,conventional,1.04,extra_large,91280.65
2015-05-31,2015,conventional,1.13,small,76250.04
2015-05-24,2015,conventional,1.05,large,81734.51
2015-05-17,2015,conventional,1.09,extra_large,82453.98
2015-05-10,2015,conventional,1.13,small,69855.24
2015-05-03,2015,conventional,0.97,large,86801.25
2015-04-26,2015,conventional,1.1,extra_large,68330.58
2015-04-19,2015,conventional,1.08,small,78051.53
2015-04-12,2015,conventional,1.05,large,70520.02
2015-04-05,2015,conventional,1.1,extra_large,61466.69
2015-03-29,2015,conventional,1.11,small,71512.42
2015-03-22,2015,conventional,1,large,83671.96
2015-03-15,2015,conventional,1.15,extra_large,63961.8
2015-03-08,2015,conventional,1.14,small,62840.24
2015-03-01,2015,conventional,1.05,large,68425.29
2015-02-22,2015,conventional,1.02,extra_large,70004.39
2015-02-15,2015,conventional,1.11,small,60249.6
2015-02-08,2015,conventional,1.06,large,59543.76
2015-02-01,2015,conventional,0.91,extra_large,79706.75
2015-01-25,2015,conventional,1.06,small,64163.71
2015-01-18,2015,conventional,1.15,large,56975.63
2015-01-11,2015,conventional,1.1,extra_large,63367.54
2015-01-04,2015,conventional,1.01,small,68870.22
2015-12-27,2015,conventional,0.81,large,852656.17
2015-12-20,2015,conventional,0.81,extra_large,759069.21
2015-12-13,2015,conventional,0.78,small,671313.43
2015-12-06,2015,conventional,0.76,large,639039.37
2015-11-29,2015,conventional,0.82,extra_large,601011.86
2015-11-22,2015,conventional,0.8,small,668922.06
2015-11-15,2015,conventional,0.76,large,767185.69
2015-11-08,2015,conventional,0.8,extra_large,648983.07
2015-11-01,2015,conventional,0.81,small,660163.45
2015-10-25,2015,conventional,0.86,large,583832.41
2015-10-18,2015,conventional,0.87,extra_large,572922.73
2015-10-11,2015,conventional,0.83,small,624295.99
2015-10-04,2015,conventional,0.84,large,691699.79
2015-09-27,2015,conventional,0.87,extra_large,608981.85
2015-09-20,2015,conventional,0.83,small,600986.51
2015-09-13,2015,conventional,0.88,large,728227.71
2015-09-06,2015,conventional,0.86,extra_large,723133.66
2015-08-30,2015,conventional,0.87,small,612042.13
2015-08-23,2015,conventional,0.89,large,599225.99
2015-08-16,2015,conventional,0.89,extra_large,626262.47
2015-08-09,2015,conventional,0.89,small,616582.63
2015-08-02,2015,conventional,0.9,large,586106.01
2015-07-26,2015,conventional,0.81,extra_large,640741.18
2015-07-19,2015,conventional,0.83,small,766441.65
2015-07-12,2015,conventional,0.82,large,668330.39
2015-07-05,2015,conventional,0.83,extra_large,857318.55
2015-06-28,2015,conventional,0.77,small,869763.29
2015-06-21,2015,conventional,0.79,large,857458.52
2015-06-14,2015,conventional,0.69,extra_large,874884.95
2015-06-07,2015,conventional,0.75,small,778328.56
2015-05-31,2015,conventional,0.74,large,678140.86
2015-05-24,2015,conventional,0.83,extra_large,636646.52
2015-05-17,2015,conventional,0.79,small,616787.66
2015-05-10,2015,conventional,0.79,large,685754.92
2015-05-03,2015,conventional,0.78,extra_large,713924.16
2015-04-26,2015,conventional,0.83,small,619798.7
2015-04-19,2015,conventional,0.82,large,638184.59
2015-04-12,2015,conventional,0.8,extra_large,590480.11
2015-04-05,2015,conventional,0.83,small,730848.26
2015-03-29,2015,conventional,0.82,large,696227.9
2015-03-22,2015,conventional,0.76,extra_large,665688.14
2015-03-15,2015,conventional,0.79,small,653367.16
2015-03-08,2015,conventional,0.8,large,713532.2
2015-03-01,2015,conventional,0.87,extra_large,649550.24
2015-02-22,2015,conventional,0.85,small,640697.37
2015-02-15,2015,conventional,0.8,large,642455.17
2015-02-08,2015,conventional,0.73,extra_large,573512.32
2015-02-01,2015,conventional,0.71,small,646594.32
2015-01-25,2015,conventional,0.81,large,569012.95
2015-01-18,2015,conventional,0.79,extra_large,554739.03
2015-01-11,2015,conventional,0.8,small,630813.48
2015-01-04,2015,conventional,0.77,large,570682.81
2015-12-27,2015,conventional,0.98,extra_large,689385.9
2015-12-20,2015,conventional,1.12,small,535049.65
2015-12-13,2015,conventional,0.96,large,598734.7
2015-12-06,2015,conventional,1.13,extra_large,421481.86
2015-11-29,2015,conventional,0.97,small,532750.78
2015-11-22,2015,conventional,0.98,large,569248.07
2015-11-15,2015,conventional,1.16,extra_large,472050.5
2015-11-08,2015,conventional,1.16,small,453679.96
2015-11-01,2015,conventional,0.98,large,664706.85
2015-10-25,2015,conventional,1.16,extra_large,510768.78
2015-10-18,2015,conventional,1.15,small,545844.22
2015-10-11,2015,conventional,0.97,large,755015.91
2015-10-04,2015,conventional,0.98,extra_large,732122.6
2015-09-27,2015,conventional,1.17,small,494765.62
2015-09-20,2015,conventional,0.96,large,804545.2
2015-09-13,2015,conventional,1.15,extra_large,608182.51
2015-09-06,2015,conventional,0.97,small,881613.71
2015-08-30,2015,conventional,1.19,large,625962.12
2015-08-23,2015,conventional,1.16,extra_large,644139.08
2015-08-16,2015,conventional,1.16,small,665006.77
2015-08-09,2015,conventional,1,large,795955.12
2015-08-02,2015,conventional,1.18,extra_large,624082.02
2015-07-26,2015,conventional,1.15,small,624197.52
2015-07-19,2015,conventional,0.99,large,710304.07
2015-07-12,2015,conventional,1.17,extra_large,629756.16
2015-07-05,2015,conventional,0.99,small,892288.82
2015-06-28,2015,conventional,1.14,large,780701.23
2015-06-21,2015,conventional,0.97,extra_large,891882.82
2015-06-14,2015,conventional,1.15,small,749424.22
2015-06-07,2015,conventional,0.99,large,819542.15
2015-05-31,2015,conventional,1.17,extra_large,602974.22
2015-05-24,2015,conventional,1,small,747294.44
2015-05-17,2015,conventional,1.15,large,599906.11
2015-05-10,2015,conventional,1.17,extra_large,559133.5
2015-05-03,2015,conventional,0.97,small,880125.23
2015-04-26,2015,conventional,1.16,large,596410.45
2015-04-19,2015,conventional,1.14,extra_large,604809.78
2015-04-12,2015,conventional,1,small,664120.69
2015-04-05,2015,conventional,1.08,large,603911.64
2015-03-29,2015,conventional,1.16,extra_large,526376.76
2015-03-22,2015,conventional,0.98,small,722405.24
2015-03-15,2015,conventional,1.21,large,499505.24
2015-03-08,2015,conventional,1.18,extra_large,528577.63
2015-03-01,2015,conventional,1.01,small,650175.97
2015-02-22,2015,conventional,1.11,large,564495.84
2015-02-15,2015,conventional,1.16,extra_large,496956.81
2015-02-08,2015,conventional,1.11,small,457962.13
2015-02-01,2015,conventional,0.93,large,776257.35
2015-01-25,2015,conventional,1.15,extra_large,502397.09
2015-01-18,2015,conventional,1.19,small,484236.48
2015-01-11,2015,conventional,1.18,large,475337.14
2015-01-04,2015,conventional,0.98,extra_large,568730.84
2015-12-27,2015,conventional,1.05,small,22039.81
2015-12-20,2015,conventional,1.12,large,24499.24
2015-12-13,2015,conventional,0.99,extra_large,22273.67
2015-12-06,2015,conventional,0.85,small,39460.5
2015-11-29,2015,conventional,1.17,large,15204.47
2015-11-22,2015,conventional,1.12,extra_large,14000.11
2015-11-15,2015,conventional,1,small,26395.24
2015-11-08,2015,conventional,1.08,large,16116.33
2015-11-01,2015,conventional,1.13,extra_large,13658.51
2015-10-25,2015,conventional,1.08,small,14771.47
2015-10-18,2015,conventional,1.13,large,11298.84
2015-10-11,2015,conventional,0.94,extra_large,18479.05
2015-10-04,2015,conventional,0.99,small,10054.67
2015-09-27,2015,conventional,1.09,large,12539.42
2015-09-20,2015,conventional,1.05,extra_large,12114.63
2015-09-13,2015,conventional,1.03,small,12475.89
2015-09-06,2015,conventional,1.08,large,12820.37
2015-08-30,2015,conventional,1.11,extra_large,9429.8
2015-08-23,2015,conventional,1.08,small,11939.99
2015-08-16,2015,conventional,1.15,large,9950.38
2015-08-09,2015,conventional,1.21,extra_large,11761.63
2015-08-02,2015,conventional,1.19,small,11954.51
2015-07-26,2015,conventional,1.18,large,12060.88
2015-07-19,2015,conventional,1.16,extra_large,11475.29
2015-07-12,2015,conventional,1.05,small,13754.79
2015-07-05,2015,conventional,1.22,large,11592.92
2015-06-28,2015,conventional,1.2,extra_large,9944.71
2015-06-21,2015,conventional,1.12,small,12770.38
2015-06-14,2015,conventional,1.13,large,12621.45
2015-06-07,2015,conventional,1.19,extra_large,9182.63
2015-05-31,2015,conventional,1.08,small,12797.1
2015-05-24,2015,conventional,1.07,large,14362.08
2015-05-17,2015,conventional,1.09,extra_large,12710.93
2015-05-10,2015,conventional,1.03,small,14372.43
2015-05-03,2015,conventional,0.98,large,12312.4
2015-04-26,2015,conventional,1.08,extra_large,12543.8
2015-04-19,2015,conventional,1.03,small,14557.79
2015-04-12,2015,conventional,1.21,large,10498.84
2015-04-05,2015,conventional,1.15,extra_large,10175.14
2015-03-29,2015,conventional,1.12,small,9696.01
2015-03-22,2015,conventional,1.1,large,10906.3
2015-03-15,2015,conventional,1.19,extra_large,8878.55
2015-03-08,2015,conventional,1.18,small,7518.25
2015-03-01,2015,conventional,1.03,large,13926.48
2015-02-22,2015,conventional,1.03,extra_large,12095.19
2015-02-15,2015,conventional,1.24,small,8453.34
2015-02-08,2015,conventional,1.03,large,5325.75
2015-02-01,2015,conventional,0.97,extra_large,12313.11
2015-01-25,2015,conventional,1.21,small,8010.36
2015-01-18,2015,conventional,1.18,large,8489.31
2015-01-11,2015,conventional,1.07,extra_large,8595.05
2015-01-04,2015,conventional,1,small,10002.54
2015-12-27,2015,conventional,1.1,large,76408.87
2015-12-20,2015,conventional,1.13,extra_large,71186.48
2015-12-13,2015,conventional,0.99,small,76857.64
2015-12-06,2015,conventional,1.09,large,61812.08
2015-11-29,2015,conventional,1.16,extra_large,64703.6
2015-11-22,2015,conventional,1.15,small,67846.05
2015-11-15,2015,conventional,1.07,large,68859.83
2015-11-08,2015,conventional,1.18,extra_large,64198.07
2015-11-01,2015,conventional,1.21,small,68463.97
2015-10-25,2015,conventional,1.21,large,61819.35
2015-10-18,2015,conventional,1.26,extra_large,55606.62
2015-10-11,2015,conventional,1.15,small,55707.98
2015-10-04,2015,conventional,1.23,large,49921.59
2015-09-27,2015,conventional,1.12,extra_large,42643.02
2015-09-20,2015,conventional,1.24,small,49957.28
2015-09-13,2015,conventional,1.15,large,57625.6
2015-09-06,2015,conventional,1.3,extra_large,58383.52
2015-08-30,2015,conventional,1.32,small,55562.09
2015-08-23,2015,conventional,1.11,large,56623.12
2015-08-16,2015,conventional,0.88,extra_large,59345.94
2015-08-09,2015,conventional,1.15,small,60178.04
2015-08-02,2015,conventional,1.26,large,61459.44
2015-07-26,2015,conventional,1.06,extra_large,58136.12
2015-07-19,2015,conventional,1.2,small,63651.68
2015-07-12,2015,conventional,1.13,large,56652.13
2015-07-05,2015,conventional,1.32,extra_large,69956.37
2015-06-28,2015,conventional,1.17,small,69410.93
2015-06-21,2015,conventional,1.26,large,74925.07
2015-06-14,2015,conventional,1.28,extra_large,73636.45
2015-06-07,2015,conventional,1.3,small,63211.07
2015-05-31,2015,conventional,1.16,large,61136.57
2015-05-24,2015,conventional,1.18,extra_large,62241.03
2015-05-17,2015,conventional,1.32,small,52814.74
2015-05-10,2015,conventional,1.25,large,59623.07
2015-05-03,2015,conventional,1.09,extra_large,47809.69
2015-04-26,2015,conventional,1.37,small,48896.86
2015-04-19,2015,conventional,1.34,large,45327.69
2015-04-12,2015,conventional,1.21,extra_large,38323.44
2015-04-05,2015,conventional,1.36,small,46877.98
2015-03-29,2015,conventional,1.21,large,46842.81
2015-03-22,2015,conventional,1.34,extra_large,47591.28
2015-03-15,2015,conventional,1.33,small,50344.06
2015-03-08,2015,conventional,1.36,large,41663.6
2015-03-01,2015,conventional,1.24,extra_large,46026.18
2015-02-22,2015,conventional,1.32,small,43669.64
2015-02-15,2015,conventional,1.23,large,47524.63
2015-02-08,2015,conventional,1.09,extra_large,41883.03
2015-02-01,2015,conventional,1.1,small,49768.12
2015-01-25,2015,conventional,1.17,large,46375.55
2015-01-18,2015,conventional,1.28,extra_large,41018.95
2015-01-11,2015,conventional,1.29,small,44511.92
2015-01-04,2015,conventional,1.15,large,38412.1
